AM,AM-118,導入後有關IFRS公報變動之因應，是否徵詢會計師意見，並考量對公司運作影響的相關程度，經權責主管核准後方可變更相關會計作業。   
AM,AM-119,交易發生時，是否辨視國際會計準則規範是否有規定，並按公報之規範與精神辦理。   
AM,AM-119,專業判斷之過程中，是否適切與會計師討論，並必要時考量競爭者、國內外產業之作法。 
AM,AM-119,重大會計議題綜合各方的討論以形成之建議，諮詢及討論過程是否備忘錄記載。 
AM,AM-119,作成之結論如有因IFRS之變動而需予以調整者，是否均做適切之調整。   
AM,AM-120,變更前是否做完善的分析、包括評估對於會計、財務報告、稅務及商業流程、資訊系統所帶來的影響。   
AM,AM-120,變更前是否適切諮詢會計師，及必要時考量競爭者、國內外產業之作法。    
AM,AM-120,是否將變動之性質及估計影響程度等，呈報上級長官。    
AM,AM-120,如屬重大會計政策變動，是否依照證券發行人財務報告編制準則第6條所規定之相關書件、流程及方式辦理。    
AM,AM-121,NA
AM,AM-122,NA
AM,AM-123,是否建立清楚適當之法令傳達、諮詢、協調與溝通系統？       
AM,AM-123,是否確認各項作業及管理規章均配合相關法規適時更新，各項營運活動是否符合法令規定？        
AM,AM-123,事否訂定法令遵循之評估內容與程序，並督導各單位定期自行評估執行情形？      
AM,AM-123,是否督導海外分支機構遵循其所在地國家之法令？      
AM,AM-123,內部稽核單位是否將法令遵循制度之執行情形，併入對業務及管理單位之查核？     
AM,AM-123,是否依主管機關規定辦理各項申報？a.年報申報b.財報申報c.股東會申報        
AM,AM-123,是否對各單位人員施以適當合宜之法規訓練？a.消防安全法規       
